# bench=memory_detail
# l3_bytes=20971520
# ring_bytes=134217728
# k=5 warmup=1 cpu=0
op,impl,size,dst_align,src_align,mode,delta,cyc_per_byte,gib_s
memmove,libc,62,0,0,hot,0,0.0484,57.63
memset0,micron,62,0,0,hot,0,0.2682,10.41
memset0,libc,62,0,0,hot,0,0.0246,115.48
memset5A,micron,62,0,0,hot,0,0.1588,17.61
memcpy,micron,63,0,0,hot,0,0.3808,7.33
memcpy,libc,63,0,0,hot,0,0.0615,45.46
memcpy,raw32,63,0,0,hot,0,0.2388,11.70
memmove,micron,63,0,0,hot,0,0.2767,10.10
memmove,libc,63,0,0,hot,0,0.0477,58.59
memset0,micron,63,0,0,hot,0,0.1905,14.67
memset0,libc,63,0,0,hot,0,0.0595,46.91
memset5A,micron,63,0,0,hot,0,0.1905,14.67
memcpy,micron,64,0,0,hot,0,0.1010,27.66
memcpy,libc,64,0,0,hot,0,0.0469,59.58
memcpy,raw32,64,0,0,hot,0,0.0716,39.04
memmove,micron,64,0,0,hot,0,0.1524,18.34
memmove,libc,64,0,0,hot,0,0.0469,59.59
memset0,micron,64,0,0,hot,0,0.0704,39.71
memset0,libc,64,0,0,hot,0,0.0586,47.67
memset5A,micron,64,0,0,hot,0,0.0821,34.06
memcpy,micron,64,0,0,hot,0,0.1055,26.49
memcpy,libc,64,0,0,hot,0,0.0469,59.59
memcpy,simd128,64,0,0,hot,0,0.1548,18.10
memcpy,simd_a128,64,0,0,hot,0,0.1177,23.74
memcpy,simd256,64,0,0,hot,0,0.0897,31.15
memcpy,simd_a256,64,0,0,hot,0,0.0944,29.59
memcpy,builtin,64,0,0,hot,0,0.0421,66.37
memmove,micron,64,0,0,hot,0,0.1526,18.32
memmove,libc,64,0,0,hot,0,0.0469,59.59
memset0,micron,64,0,0,hot,0,0.0704,39.70
memset0,libc,64,0,0,hot,0,0.0586,47.67
memset0,simd128,64,0,0,hot,0,0.0586,47.67
memset0,simd256,64,0,0,hot,0,0.0703,39.72
memset5A,micron,64,0,0,hot,0,0.0820,34.06
memset5A,libc,64,0,0,hot,0,0.0586,47.64
wordset,simd,64,0,0,hot,0,0.0714,39.12
memcpy,micron,128,0,0,hot,0,0.0702,39.82
memcpy,libc,128,0,0,hot,0,0.0494,56.60
memcpy,simd128,128,0,0,hot,0,0.0999,27.96
memcpy,simd_a128,128,0,0,hot,0,0.1116,25.02
memcpy,simd256,128,0,0,hot,0,0.0627,44.58
memcpy,simd_a256,128,0,0,hot,0,0.0699,39.94
memmove,micron,128,0,0,hot,0,0.1074,26.02
memmove,libc,128,0,0,hot,0,0.0451,61.91
memset0,micron,128,0,0,hot,0,0.0532,52.47
memset0,libc,128,0,0,hot,0,0.0352,79.46
memset0,simd128,128,0,0,hot,0,0.0587,47.56
memset0,simd256,128,0,0,hot,0,0.0419,66.75
memset5A,micron,128,0,0,hot,0,0.0639,43.72
memset5A,libc,128,0,0,hot,0,0.0344,81.28
wordset,simd,128,0,0,hot,0,0.0412,67.85
memcpy,micron,256,0,0,hot,0,0.0615,45.39
memcpy,libc,256,0,0,hot,0,0.0373,74.84
memcpy,simd128,256,0,0,hot,0,0.0881,31.70
memcpy,simd_a128,256,0,0,hot,0,0.1000,27.94
memcpy,simd256,256,0,0,hot,0,0.0400,69.87
memcpy,simd_a256,256,0,0,hot,0,0.0586,47.62
memcpy,builtin,256,0,0,hot,0,0.0339,82.52
memmove,micron,256,0,0,hot,0,0.0732,38.15
memmove,libc,256,0,0,hot,0,0.0363,77.03
memset0,micron,256,0,0,hot,0,0.0470,59.43
memset0,libc,256,0,0,hot,0,0.0213,131.43
memset0,simd128,256,0,0,hot,0,0.0436,64.00
memset0,simd256,256,0,0,hot,0,0.0322,86.68
memset5A,micron,256,0,0,hot,0,0.0491,56.86
memset5A,libc,256,0,0,hot,0,0.0235,119.13
wordset,simd,256,0,0,hot,0,0.0308,90.84
memcpy,micron,512,0,0,hot,0,0.0509,54.92
memcpy,libc,512,0,0,hot,0,0.0289,96.60
memcpy,simd128,512,0,0,hot,0,0.1158,24.12
memcpy,simd_a128,512,0,0,hot,0,0.1242,22.49
memcpy,simd256,512,0,0,hot,0,0.0378,73.99
memcpy,simd_a256,512,0,0,hot,0,0.0514,54.35
memmove,micron,512,0,0,hot,0,0.0604,46.22
memmove,libc,512,0,0,hot,0,0.0290,96.42
memset0,micron,512,0,0,hot,0,0.0370,75.49
memset0,libc,512,0,0,hot,0,0.0176,158.72
memset0,simd128,512,0,0,hot,0,0.0432,64.66
memset0,simd256,512,0,0,hot,0,0.0218,128.19
memset5A,micron,512,0,0,hot,0,0.0365,76.38
memset5A,libc,512,0,0,hot,0,0.0176,158.64
wordset,simd,512,0,0,hot,0,0.0260,107.42
memcpy,micron,1024,0,0,hot,0,0.0498,56.10
memcpy,libc,1024,0,0,hot,0,0.0247,112.95
memcpy,simd128,1024,0,0,hot,0,0.0796,35.08
memcpy,simd_a128,1024,0,0,hot,0,0.0939,29.76
memcpy,simd256,1024,0,0,hot,0,0.0470,59.47
memcpy,simd_a256,1024,0,0,hot,0,0.0578,48.34
memcpy,simd_nt128,1024,0,0,hot,0,0.4052,6.89
memcpy,simd_nt256,1024,0,0,hot,0,0.3933,7.10
memmove,micron,1024,0,0,hot,0,0.0551,50.72
memmove,libc,1024,0,0,hot,0,0.0219,123.56
memset0,micron,1024,0,0,hot,0,0.0293,95.36
memset0,libc,1024,0,0,hot,0,0.0205,136.22
memset0,simd128,1024,0,0,hot,0,0.0439,63.57
memset0,simd256,1024,0,0,hot,0,0.0214,130.42
memset0,simd_nt128,1024,0,0,hot,0,0.4051,6.90
memset0,simd_nt256,1024,0,0,hot,0,0.3870,7.22
memset5A,micron,1024,0,0,hot,0,0.0278,100.39
memset5A,libc,1024,0,0,hot,0,0.0205,136.20
wordset,simd,1024,0,0,hot,0,0.0214,130.72
memcpy,micron,2048,0,0,hot,0,0.0480,58.24
memcpy,libc,2048,0,0,hot,0,0.0264,105.96
memcpy,simd128,2048,0,0,hot,0,0.0694,40.23
memcpy,simd_a128,2048,0,0,hot,0,0.0765,36.50
memcpy,simd256,2048,0,0,hot,0,0.0700,39.90
memcpy,simd_a256,2048,0,0,hot,0,0.0713,38.66
memcpy,simd_nt128,2048,0,0,hot,0,0.2321,12.04
memcpy,simd_nt256,2048,0,0,hot,0,0.2336,11.95
memmove,micron,2048,0,0,hot,0,0.0527,53.06
memmove,libc,2048,0,0,hot,0,0.0264,105.98
memset0,micron,2048,0,0,hot,0,0.0264,105.96
memset0,libc,2048,0,0,hot,0,0.0220,126.95
memset0,simd128,2048,0,0,hot,0,0.0506,55.26
memset0,simd256,2048,0,0,hot,0,0.0230,121.35
memset0,simd_nt128,2048,0,0,hot,0,0.2429,11.50
memset0,simd_nt256,2048,0,0,hot,0,0.2214,12.62
memset5A,micron,2048,0,0,hot,0,0.0431,64.79
memset5A,libc,2048,0,0,hot,0,0.0390,71.55
wordset,simd,2048,0,0,hot,0,0.0399,69.84
memcpy,micron,4096,0,0,hot,0,0.0398,70.26
memcpy,libc,4096,0,0,hot,0,0.0335,83.19
memcpy,simd128,4096,0,0,hot,0,0.0675,41.37
memcpy,simd_a128,4096,0,0,hot,0,0.0674,41.46
memcpy,simd256,4096,0,0,hot,0,0.0368,75.89
memcpy,simd_a256,4096,0,0,hot,0,0.0381,73.36
memcpy,simd_nt128,4096,0,0,hot,0,0.1839,15.19
memcpy,simd_nt256,4096,0,0,hot,0,0.1802,15.50
memcpy,builtin,4096,0,0,hot,0,0.0240,116.58
memmove,micron,4096,0,0,hot,0,0.0436,64.11
memmove,libc,4096,0,0,hot,0,0.0245,113.87
memset0,micron,4096,0,0,hot,0,0.0251,111.25
memset0,libc,4096,0,0,hot,0,0.0267,104.50
memset0,simd128,4096,0,0,hot,0,0.0483,57.79
memset0,simd256,4096,0,0,hot,0,0.0251,111.48
memset0,simd_nt128,4096,0,0,hot,0,0.1884,14.83
memset0,simd_nt256,4096,0,0,hot,0,0.1752,15.95
memset5A,micron,4096,0,0,hot,0,0.0251,111.26
memset5A,libc,4096,0,0,hot,0,0.0267,104.50
wordset,simd,4096,0,0,hot,0,0.0253,110.56
memcpy,micron,8192,0,0,hot,0,0.0340,82.23
memcpy,libc,8192,0,0,hot,0,0.0423,66.26
memcpy,simd128,8192,0,0,hot,0,0.0644,43.40
memcpy,simd_a128,8192,0,0,hot,0,0.0636,43.91
memcpy,simd256,8192,0,0,hot,0,0.0332,84.25
memcpy,simd_a256,8192,0,0,hot,0,0.0337,82.91
memcpy,simd_nt128,8192,0,0,hot,0,0.1546,18.08
memcpy,simd_nt256,8192,0,0,hot,0,0.1473,18.96
memmove,micron,8192,0,0,hot,0,0.0418,66.86
memmove,libc,8192,0,0,hot,0,0.0246,113.71
memset0,micron,8192,0,0,hot,0,0.0243,115.07
memset0,libc,8192,0,0,hot,0,0.0251,111.33
memset0,simd128,8192,0,0,hot,0,0.0476,58.66
memset0,simd256,8192,0,0,hot,0,0.0243,115.15
memset0,simd_nt128,8192,0,0,hot,0,0.1534,18.22
memset0,simd_nt256,8192,0,0,hot,0,0.1475,18.94
memset5A,micron,8192,0,0,hot,0,0.0244,114.70
memset5A,libc,8192,0,0,hot,0,0.0247,113.04
wordset,simd,8192,0,0,hot,0,0.0245,114.17
memcpy,micron,16384,0,0,hot,0,0.0374,74.72
memcpy,libc,16384,0,0,hot,0,0.0311,89.85
memcpy,simd128,16384,0,0,hot,0,0.0679,41.12
memcpy,simd_a128,16384,0,0,hot,0,0.0664,42.07
memcpy,simd256,16384,0,0,hot,0,0.0389,71.86
memcpy,simd_a256,16384,0,0,hot,0,0.0375,74.44
memcpy,simd_nt128,16384,0,0,hot,0,0.1633,17.10
memcpy,simd_nt256,16384,0,0,hot,0,0.1441,19.39
memmove,micron,16384,0,0,hot,0,0.0397,70.41
memmove,libc,16384,0,0,hot,0,0.0340,82.04
memset0,micron,16384,0,0,hot,0,0.0240,116.25
memset0,libc,16384,0,0,hot,0,0.0244,114.63
memset0,simd128,16384,0,0,hot,0,0.0472,59.13
memset0,simd256,16384,0,0,hot,0,0.0241,116.14
memset0,simd_nt128,16384,0,0,hot,0,0.1517,18.41
memset0,simd_nt256,16384,0,0,hot,0,0.1431,19.53
memset5A,micron,16384,0,0,hot,0,0.0239,116.91
memset5A,libc,16384,0,0,hot,0,0.0243,115.13
wordset,simd,16384,0,0,hot,0,0.0240,116.60
memcpy,micron,32768,0,0,hot,0,0.0949,29.42
memcpy,libc,32768,0,0,hot,0,0.0939,29.75
memcpy,simd128,32768,0,0,hot,0,0.0973,28.71
memcpy,simd_a128,32768,0,0,hot,0,0.0964,28.95
memcpy,simd256,32768,0,0,hot,0,0.0955,29.25
memcpy,simd_a256,32768,0,0,hot,0,0.0946,29.53
memcpy,simd_nt128,32768,0,0,hot,0,0.1460,19.13
memcpy,simd_nt256,32768,0,0,hot,0,0.1359,20.56
memmove,micron,32768,0,0,hot,0,0.0948,29.46
memmove,libc,32768,0,0,hot,0,0.0942,29.64
memset0,micron,32768,0,0,hot,0,0.0312,89.53
memset0,libc,32768,0,0,hot,0,0.0250,111.80
memset0,simd128,32768,0,0,hot,0,0.0550,50.82
memset0,simd256,32768,0,0,hot,0,0.0311,89.73
memset0,simd_nt128,32768,0,0,hot,0,0.1417,19.71
memset0,simd_nt256,32768,0,0,hot,0,0.1346,20.75
memset5A,micron,32768,0,0,hot,0,0.0312,89.50
memset5A,libc,32768,0,0,hot,0,0.0250,111.79
wordset,simd,32768,0,0,hot,0,0.0312,89.43
memcpy,micron,65536,0,0,hot,0,0.0973,28.72
memcpy,libc,65536,0,0,hot,0,0.1074,26.00
memcpy,simd128,65536,0,0,hot,0,0.1016,27.48
memcpy,simd_a128,65536,0,0,hot,0,0.0991,28.18
memcpy,simd256,65536,0,0,hot,0,0.0974,28.68
memcpy,simd_a256,65536,0,0,hot,0,0.1067,26.16
memcpy,simd_nt128,65536,0,0,hot,0,0.1568,17.81
memcpy,simd_nt256,65536,0,0,hot,0,0.1433,19.50
memmove,micron,65536,0,0,hot,0,0.0979,28.53
memmove,libc,65536,0,0,hot,0,0.0941,29.68
memset0,micron,65536,0,0,hot,0,0.0742,37.62
memset0,libc,65536,0,0,hot,0,0.0728,38.36
memset0,simd128,65536,0,0,hot,0,0.0724,38.58
memset0,simd256,65536,0,0,hot,0,0.0711,39.31
memset0,simd_nt128,65536,0,0,hot,0,0.1325,21.09
memset0,simd_nt256,65536,0,0,hot,0,0.1393,20.04
memset5A,micron,65536,0,0,hot,0,0.0768,36.35
memset5A,libc,65536,0,0,hot,0,0.0727,38.44
wordset,simd,65536,0,0,hot,0,0.0718,38.92
memcpy,micron,131072,0,0,hot,0,0.1176,23.76
memcpy,libc,131072,0,0,hot,0,0.1163,24.01
memcpy,simd128,131072,0,0,hot,0,0.1251,22.33
memcpy,simd_a128,131072,0,0,hot,0,0.1185,23.58
memcpy,simd256,131072,0,0,hot,0,0.1221,22.87
memcpy,simd_a256,131072,0,0,hot,0,0.1344,20.77
memcpy,simd_nt128,131072,0,0,hot,0,0.1480,18.87
memcpy,simd_nt256,131072,0,0,hot,0,0.1417,19.72
memmove,micron,131072,0,0,hot,0,0.1353,20.64
memmove,libc,131072,0,0,hot,0,0.1126,24.80
memset0,micron,131072,0,0,hot,0,0.0717,38.95
memset0,libc,131072,0,0,hot,0,0.0721,38.75
memset0,simd128,131072,0,0,hot,0,0.0724,38.60
memset0,simd256,131072,0,0,hot,0,0.0731,38.23
memset0,simd_nt128,131072,0,0,hot,0,0.1314,21.26
memset0,simd_nt256,131072,0,0,hot,0,0.1314,21.26
memset5A,micron,131072,0,0,hot,0,0.0715,39.06
memset5A,libc,131072,0,0,hot,0,0.0723,38.64
wordset,simd,131072,0,0,hot,0,0.0712,39.25
memcpy,micron,262144,0,0,hot,0,0.1756,15.91
memcpy,libc,262144,0,0,hot,0,0.1334,20.94
memcpy,simd128,262144,0,0,hot,0,0.1728,16.17
memcpy,simd_a128,262144,0,0,hot,0,0.2189,12.76
memcpy,simd256,262144,0,0,hot,0,0.1709,16.35
memcpy,simd_a256,262144,0,0,hot,0,0.1708,16.36
memcpy,simd_nt128,262144,0,0,hot,0,0.1565,17.85
memcpy,simd_nt256,262144,0,0,hot,0,0.1472,18.98
memmove,micron,262144,0,0,hot,0,0.1711,16.33
memmove,libc,262144,0,0,hot,0,0.1335,20.93
memset0,micron,262144,0,0,hot,0,0.0910,30.71
memset0,libc,262144,0,0,hot,0,0.0765,36.51
memset0,simd128,262144,0,0,hot,0,0.0905,30.85
memset0,simd256,262144,0,0,hot,0,0.0905,30.87
memset0,simd_nt128,262144,0,0,hot,0,0.1315,21.25
memset0,simd_nt256,262144,0,0,hot,0,0.1304,21.42
memset5A,micron,262144,0,0,hot,0,0.0915,30.54
memset5A,libc,262144,0,0,hot,0,0.0755,37.00
wordset,simd,262144,0,0,hot,0,0.0902,30.99
memcpy,micron,524288,0,0,hot,0,0.1736,16.08
memcpy,libc,524288,0,0,hot,0,0.1524,18.33
memcpy,simd128,524288,0,0,hot,0,0.1727,16.18
memcpy,simd_a128,524288,0,0,hot,0,0.1801,15.51
memcpy,simd256,524288,0,0,hot,0,0.1708,16.36
memcpy,simd_a256,524288,0,0,hot,0,0.1722,16.23
memcpy,simd_nt128,524288,0,0,hot,0,0.1593,17.53
memcpy,simd_nt256,524288,0,0,hot,0,0.1508,18.52
memmove,micron,524288,0,0,hot,0,0.1722,16.22
memmove,libc,524288,0,0,hot,0,0.1559,17.92
memset0,micron,524288,0,0,hot,0,0.1073,26.03
memset0,libc,524288,0,0,hot,0,0.0805,34.69
memset0,simd128,524288,0,0,hot,0,0.1075,25.98
memset0,simd256,524288,0,0,hot,0,0.1075,25.98
memset0,simd_nt128,524288,0,0,hot,0,0.1297,21.55
memset0,simd_nt256,524288,0,0,hot,0,0.1295,21.57
memset5A,micron,524288,0,0,hot,0,0.1074,26.00
memset5A,libc,524288,0,0,hot,0,0.0890,31.39
wordset,simd,524288,0,0,hot,0,0.1078,25.92
memcpy,micron,1048576,0,0,hot,0,0.1747,15.99
memcpy,libc,1048576,0,0,hot,0,0.1541,18.13
memcpy,simd128,1048576,0,0,hot,0,0.1789,15.62
memcpy,simd_a128,1048576,0,0,hot,0,0.1801,15.51
memcpy,simd256,1048576,0,0,hot,0,0.1746,16.00
memcpy,simd_a256,1048576,0,0,hot,0,0.1747,15.99
memcpy,simd_nt128,1048576,0,0,hot,0,0.1613,17.33
memcpy,simd_nt256,1048576,0,0,hot,0,0.1534,18.21
memmove,micron,1048576,0,0,hot,0,0.1725,16.19
memmove,libc,1048576,0,0,hot,0,0.1538,18.17
memset0,micron,1048576,0,0,hot,0,0.1100,25.39
memset0,libc,1048576,0,0,hot,0,0.0882,31.67
memset0,simd128,1048576,0,0,hot,0,0.1098,25.44
memset0,simd256,1048576,0,0,hot,0,0.1086,25.73
memset0,simd_nt128,1048576,0,0,hot,0,0.1311,21.32
memset0,simd_nt256,1048576,0,0,hot,0,0.1304,21.43
memset5A,micron,1048576,0,0,hot,0,0.1101,25.37
memset5A,libc,1048576,0,0,hot,0,0.0893,31.29
wordset,simd,1048576,0,0,hot,0,0.1089,25.65
memcpy,micron,2097152,0,0,hot,0,0.1772,15.76
memcpy,libc,2097152,0,0,hot,0,0.1545,18.09
memcpy,simd128,2097152,0,0,hot,0,0.1780,15.69
memcpy,simd_a128,2097152,0,0,hot,0,0.1760,15.87
memcpy,simd256,2097152,0,0,hot,0,0.1754,15.93
memcpy,simd_a256,2097152,0,0,hot,0,0.1773,15.75
memcpy,simd_nt128,2097152,0,0,hot,0,0.1591,17.56
memcpy,simd_nt256,2097152,0,0,hot,0,0.1524,18.33
memmove,micron,2097152,0,0,hot,0,0.1745,16.01
memmove,libc,2097152,0,0,hot,0,0.1547,18.05
memset0,micron,2097152,0,0,hot,0,0.1123,24.88
memset0,libc,2097152,0,0,hot,0,0.0898,31.10
memset0,simd128,2097152,0,0,hot,0,0.1087,25.70
memset0,simd256,2097152,0,0,hot,0,0.1111,25.14
memset0,simd_nt128,2097152,0,0,hot,0,0.1310,21.33
memset0,simd_nt256,2097152,0,0,hot,0,0.1305,21.40
memset5A,micron,2097152,0,0,hot,0,0.1107,25.25
memset5A,libc,2097152,0,0,hot,0,0.0926,30.18
wordset,simd,2097152,0,0,hot,0,0.1073,26.05
memcpy,micron,4194304,0,0,hot,0,0.1741,16.04
memcpy,libc,4194304,0,0,hot,0,0.1477,18.91
memcpy,simd128,4194304,0,0,hot,0,0.1788,15.63
memcpy,simd_a128,4194304,0,0,hot,0,0.1794,15.57
memcpy,simd256,4194304,0,0,hot,0,0.1887,14.81
memcpy,simd_a256,4194304,0,0,hot,0,0.1837,15.21
memcpy,simd_nt128,4194304,0,0,hot,0,0.1709,16.35
memcpy,simd_nt256,4194304,0,0,hot,0,0.1590,17.58
memmove,micron,4194304,0,0,hot,0,0.1799,15.52
memmove,libc,4194304,0,0,hot,0,0.1530,18.26
memset0,micron,4194304,0,0,hot,0,0.1086,25.72
memset0,libc,4194304,0,0,hot,0,0.1306,21.40
memset0,simd128,4194304,0,0,hot,0,0.1191,23.45
memset0,simd256,4194304,0,0,hot,0,0.1171,23.86
memset0,simd_nt128,4194304,0,0,hot,0,0.1314,21.25
memset0,simd_nt256,4194304,0,0,hot,0,0.1336,20.92
memset5A,micron,4194304,0,0,hot,0,0.1145,24.40
memset5A,libc,4194304,0,0,hot,0,0.1315,21.25
wordset,simd,4194304,0,0,hot,0,0.1098,25.44
memcpy,micron,8388608,0,0,hot,0,0.2440,11.45
memcpy,libc,8388608,0,0,hot,0,0.1493,18.71
memcpy,simd128,8388608,0,0,hot,0,0.2539,11.00
memcpy,simd_a128,8388608,0,0,hot,0,0.2414,11.57
memcpy,simd256,8388608,0,0,hot,0,0.2317,12.06
memcpy,simd_a256,8388608,0,0,hot,0,0.2548,10.96
memcpy,simd_nt128,8388608,0,0,hot,0,0.1622,17.23
memcpy,simd_nt256,8388608,0,0,hot,0,0.1610,17.35
memmove,micron,8388608,0,0,hot,0,0.2554,10.94
memmove,libc,8388608,0,0,hot,0,0.1498,18.64
memset0,micron,8388608,0,0,hot,0,0.1134,24.63
memset0,libc,8388608,0,0,hot,0,0.1304,21.42
memset0,simd128,8388608,0,0,hot,0,0.1123,24.87
memset0,simd256,8388608,0,0,hot,0,0.1123,24.88
memset0,simd_nt128,8388608,0,0,hot,0,0.1317,21.22
memset0,simd_nt256,8388608,0,0,hot,0,0.1330,21.01
memset5A,micron,8388608,0,0,hot,0,0.1112,25.13
memset5A,libc,8388608,0,0,hot,0,0.1321,21.15
wordset,simd,8388608,0,0,hot,0,0.1107,25.25
memcpy,micron,16777216,0,0,hot,0,0.4077,6.85
memcpy,libc,16777216,0,0,hot,0,0.1685,16.58
memcpy,simd128,16777216,0,0,hot,0,0.4015,6.96
memcpy,simd_a128,16777216,0,0,hot,0,0.4052,6.89
memcpy,simd256,16777216,0,0,hot,0,0.4032,6.93
memcpy,simd_a256,16777216,0,0,hot,0,0.4006,6.97
memcpy,simd_nt128,16777216,0,0,hot,0,0.1936,14.43
memcpy,simd_nt256,16777216,0,0,hot,0,0.1941,14.39
memmove,micron,16777216,0,0,hot,0,0.4040,6.92
memmove,libc,16777216,0,0,hot,0,0.1750,15.97
memset0,micron,16777216,0,0,hot,0,0.1757,15.90
memset0,libc,16777216,0,0,hot,0,0.1312,21.30
memset0,simd128,16777216,0,0,hot,0,0.1586,17.61
memset0,simd256,16777216,0,0,hot,0,0.1484,18.82
memset0,simd_nt128,16777216,0,0,hot,0,0.1309,21.35
memset0,simd_nt256,16777216,0,0,hot,0,0.1320,21.16
memset5A,micron,16777216,0,0,hot,0,0.1563,17.87
memset5A,libc,16777216,0,0,hot,0,0.1320,21.17
wordset,simd,16777216,0,0,hot,0,0.1527,18.29
memcpy,micron,33554432,0,0,hot,0,0.4106,6.80
memcpy,libc,33554432,0,0,hot,0,0.2316,12.06
memcpy,simd128,33554432,0,0,hot,0,0.4079,6.85
memcpy,simd_a128,33554432,0,0,hot,0,0.4090,6.83
memcpy,simd256,33554432,0,0,hot,0,0.4056,6.89
memcpy,simd_a256,33554432,0,0,hot,0,0.4120,6.78
memcpy,simd_nt128,33554432,0,0,hot,0,0.2518,11.10
memcpy,simd_nt256,33554432,0,0,hot,0,0.2506,11.15
memmove,micron,33554432,0,0,hot,0,0.4093,6.83
memmove,libc,33554432,0,0,hot,0,0.2324,12.02
memset0,micron,33554432,0,0,hot,0,0.2590,10.79
memset0,libc,33554432,0,0,hot,0,0.1315,21.24
memset0,simd128,33554432,0,0,hot,0,0.2636,10.60
memset0,simd256,33554432,0,0,hot,0,0.2600,10.75
memset0,simd_nt128,33554432,0,0,hot,0,0.1307,21.38
memset0,simd_nt256,33554432,0,0,hot,0,0.1311,21.32
memset5A,micron,33554432,0,0,hot,0,0.2647,10.56
memset5A,libc,33554432,0,0,hot,0,0.1310,21.32
wordset,simd,33554432,0,0,hot,0,0.2617,10.67
memcpy,micron,67108864,0,0,hot,0,0.4050,6.90
memcpy,libc,67108864,0,0,hot,0,0.2168,12.89
memcpy,simd128,67108864,0,0,hot,0,0.4131,6.76
memcpy,simd_a128,67108864,0,0,hot,0,0.4087,6.84
memcpy,simd256,67108864,0,0,hot,0,0.4056,6.89
memcpy,simd_a256,67108864,0,0,hot,0,0.4054,6.89
memcpy,simd_nt128,67108864,0,0,hot,0,0.2530,11.04
memcpy,simd_nt256,67108864,0,0,hot,0,0.2556,10.93
memmove,micron,67108864,0,0,hot,0,0.4077,6.85
memmove,libc,67108864,0,0,hot,0,0.2158,12.95
memset0,micron,67108864,0,0,hot,0,0.2610,10.71
memset0,libc,67108864,0,0,hot,0,0.1320,21.16
memset0,simd128,67108864,0,0,hot,0,0.2672,10.45
memset0,simd256,67108864,0,0,hot,0,0.2668,10.47
memset0,simd_nt128,67108864,0,0,hot,0,0.1322,21.13
memset0,simd_nt256,67108864,0,0,hot,0,0.1312,21.29
memset5A,micron,67108864,0,0,hot,0,0.2646,10.56
memset5A,libc,67108864,0,0,hot,0,0.1308,21.37
wordset,simd,67108864,0,0,hot,0,0.2633,10.61
memcpy,micron,63,0,0,hot,0,0.3462,8.07
memcpy,libc,63,0,0,hot,0,0.0615,45.43
memcpy,simd128,63,0,0,hot,0,0.2739,10.20
memcpy,simd_a128,63,0,0,hot,0,0.1905,14.67
memcpy,simd256,63,0,0,hot,0,0.4111,6.80
memcpy,simd_a256,63,0,0,hot,0,0.2640,10.58
memmove,micron,63,0,0,hot,0,0.2766,10.10
memmove,libc,63,0,0,hot,0,0.0477,58.61
memset0,micron,63,0,0,hot,0,0.1905,14.67
memset0,libc,63,0,0,hot,0,0.0595,46.92
memset0,simd128,63,0,0,hot,0,0.2044,13.63
memset0,simd256,63,0,0,hot,0,0.1914,14.60
memset5A,micron,63,0,0,hot,0,0.1906,14.66
memset5A,libc,63,0,0,hot,0,0.0596,47.00
wordset,simd,63,0,0,hot,0,0.2381,11.73
memcpy,micron,65,0,0,hot,0,0.2310,12.09
memcpy,libc,65,0,0,hot,0,0.0973,28.74
memcpy,simd128,65,0,0,hot,0,0.2212,12.63
memcpy,simd_a128,65,0,0,hot,0,0.1829,15.27
memcpy,simd256,65,0,0,hot,0,0.1970,14.18
memcpy,simd_a256,65,0,0,hot,0,0.1397,20.00
memmove,micron,65,0,0,hot,0,0.1707,16.38
memmove,libc,65,0,0,hot,0,0.1205,23.19
memset0,micron,65,0,0,hot,0,0.1163,24.02
memset0,libc,65,0,0,hot,0,0.0691,40.42
memset0,simd128,65,0,0,hot,0,0.1244,22.45
memset0,simd256,65,0,0,hot,0,0.1212,23.04
memset5A,micron,65,0,0,hot,0,0.1138,24.56
memset5A,libc,65,0,0,hot,0,0.0749,37.25
wordset,simd,65,0,0,hot,0,0.1623,17.21
memcpy,micron,127,0,0,hot,0,0.1955,14.29
memcpy,libc,127,0,0,hot,0,0.0477,58.62
memcpy,simd128,127,0,0,hot,0,0.1667,16.76
memcpy,simd_a128,127,0,0,hot,0,0.1433,19.49
memcpy,simd256,127,0,0,hot,0,0.1999,13.98
memcpy,simd_a256,127,0,0,hot,0,0.1507,18.54
memmove,micron,127,0,0,hot,0,0.1541,18.14
memmove,libc,127,0,0,hot,0,0.0456,61.24
memset0,micron,127,0,0,hot,0,0.1055,26.48
memset0,libc,127,0,0,hot,0,0.0354,78.85
memset0,simd128,127,0,0,hot,0,0.0771,36.22
memset0,simd256,127,0,0,hot,0,0.1023,27.31
memset5A,micron,127,0,0,hot,0,0.1075,26.00
memset5A,libc,127,0,0,hot,0,0.0366,76.22
wordset,simd,127,0,0,hot,0,0.1231,22.70
memcpy,micron,129,0,0,hot,0,0.1459,19.15
memcpy,libc,129,0,0,hot,0,0.1007,27.74
memcpy,simd128,129,0,0,hot,0,0.1657,16.86
memcpy,simd_a128,129,0,0,hot,0,0.1331,20.99
memcpy,simd256,129,0,0,hot,0,0.1329,21.02
memcpy,simd_a256,129,0,0,hot,0,0.0922,30.29
memmove,micron,129,0,0,hot,0,0.1136,24.59
memmove,libc,129,0,0,hot,0,0.1075,25.99
memset0,micron,129,0,0,hot,0,0.0742,37.66
memset0,libc,129,0,0,hot,0,0.0546,51.15
memset0,simd128,129,0,0,hot,0,0.0795,35.14
memset0,simd256,129,0,0,hot,0,0.0645,43.31
memset5A,micron,129,0,0,hot,0,0.0862,32.41
memset5A,libc,129,0,0,hot,0,0.0538,51.94
wordset,simd,129,0,0,hot,0,0.0862,32.43
memcpy,micron,255,0,0,hot,0,0.1266,22.07
memcpy,libc,255,0,0,hot,0,0.0397,70.37
memcpy,simd128,255,0,0,hot,0,0.1122,24.90
