suite,case,variant,type,size,cycles_per_unit,instructions_per_unit,ipc,branches_per_unit,branch_miss_pct,l1_loads_per_unit,l1_miss_pct,true_error,reported_error,evaluations,accepted,rejected
sampled,trapezoid,optimized,f64,2048,0.2892341613769531,0.2906303405761719,1.004827158702734,0.009296417236328125,0.04103405826836274,0.2544059753417969,0.3868587965392632,0.0,0.0,0,0,0
sampled,simpson,uniform,f64,2048,2.8729324340820312,1.1124038696289062,0.3872015423795879,0.035663604736328125,2.7489571077120547,1.0004997253417969,0.0979887522638452,0.0,0.0,0,0,0
sampled,trapezoid,irregular,f64,2048,3.1266250610351562,3.5035171508789062,1.1205427841478919,0.08351516723632812,0.5892294340656831,1.0029411315917969,1.4506589582184357,0.0,0.0,0,0,0
sampled,simpson,irregular,f64,2048,28.103500366210938,15.244258880615234,0.5424327461693537,1.2500267028808594,0.0393668348149301,2.0040054321289062,1.4500891791520651,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,scalar_reference,f64,2048,4.963905334472656,5.182716369628906,1.0440804206391046,0.09132766723632812,0.5388246105008145,2.0000381469726562,0.7896272730393784,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,optimized,f64,2048,3.071849822998047,4.715919494628906,1.5352063352900343,0.07228469848632812,0.6807747110665471,1.0014762878417969,1.5064887575181598,0.0,0.0,0,0,0
sampled,cumulative_simpson,uniform,f64,2048,2.8305892944335938,5.143653869628906,1.8171671459875853,0.07179641723632812,0.685404601243292,1.0009880065917969,1.153950221605698,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,irregular,f64,2048,5.007606506347656,8.284770965576172,1.6544372955571434,0.14308929443359375,0.34390829112236737,3.000499725341797,8.887145721321751,0.0,0.0,0,0,0
sampled,cumulative_simpson,irregular,f64,2048,28.080062866210938,16.82530975341797,0.5991904654517988,2.165069580078125,0.022905067305659315,3.500072479248047,9.368702473943433,0.0,0.0,0,0,0
differentiate,uniform_gradient,scalar_reference,f64,2048,7.0638885498046875,1.0836029052734375,0.1534003400015985,0.02590179443359375,0.07363770250368189,0.5029449462890625,4.709353478353205,0.0,0.0,0,0,0
differentiate,uniform_gradient,optimized,f64,2048,1.1341590881347656,2.143169403076172,1.889658373498636,0.046894073486328125,1.049377694622956,1.0024566650390625,2.218518349391905,0.0,0.0,0,0,0
sampled,trapezoid,scalar_reference,f32,65536,3.0006637573242188,1.0751838684082031,0.35831534465793546,0.025018692016601562,0.07623113279463332,1.000020980834961,6.2582610304425526,0.0,0.0,0,0,0
sampled,trapezoid,optimized,f32,65536,0.2872600555419922,0.13901329040527344,0.4839283698632866,0.0044803619384765625,0.3831417624521073,0.12526512145996094,49.95660449181576,0.0,0.0,0,0,0
sampled,simpson,uniform,f32,65536,2.999103546142578,1.0752906799316406,0.3585373640448895,0.025018692016601562,0.12960280551955478,1.000020980834961,12.515759137438751,0.0,0.0,0,0,0
sampled,trapezoid,irregular,f32,65536,3.077268600463867,2.812763214111328,0.9140454017199969,0.06250953674316406,0.027461630000305128,0.5001583099365234,25.034798094780477,0.0,0.0,0,0,0
sampled,simpson,irregular,f32,65536,14.240331649780273,15.249876022338867,1.070893318876753,1.2500133514404297,0.003662070259869661,2.0001583099365234,7.1239554516768555,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,scalar_reference,f32,65536,5.313831329345703,5.133428573608398,0.9660503421060755,0.06669235229492188,0.02574002574002574,2.000019073486328,6.252610658543982,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,optimized,f32,65536,1.9480018615722656,2.900165557861328,1.4887899314020958,0.05002784729003906,0.057188608029280566,0.5001125335693359,25.006292666183594,0.0,0.0,0,0,0
sampled,cumulative_simpson,uniform,f32,65536,2.8391246795654297,5.142948150634766,1.8114555474266705,0.07145118713378906,0.040041643309041405,1.0000362396240234,12.504505947851163,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,irregular,f32,65536,5.405967712402344,8.285772323608398,1.5327080842992444,0.14287948608398438,0.020024028834601523,3.0000343322753906,6.6984681622651925,0.0,0.0,0,0,0
sampled,cumulative_simpson,irregular,f32,65536,14.891326904296875,16.999765396118164,1.14158835578399,2.2499523162841797,7.629556222623669e-4,3.5000362396240234,5.8291240401367395,0.0,0.0,0,0,0
differentiate,uniform_gradient,scalar_reference,f32,65536,1.8390045166015625,0.5421028137207031,0.2947805776586653,0.013925552368164062,0.12327078482399671,0.25016021728515625,49.999237549178076,0.0,0.0,0,0,0
differentiate,uniform_gradient,optimized,f32,65536,1.079549789428711,1.0837955474853516,1.0039328969337185,0.027841567993164062,0.07535795026375283,0.5001182556152344,25.008962418861508,0.0,0.0,0,0,0
sampled,trapezoid,scalar_reference,f64,65536,3.0022449493408203,1.083517074584961,0.3609022890763328,0.027797698974609375,0.07547687662961439,1.000020980834961,12.511753789345393,0.0,0.0,0,0,0
sampled,trapezoid,optimized,f64,65536,0.7486610412597656,0.27733421325683594,0.3704402900278716,0.008951187133789062,0.2343916471340294,0.25014305114746094,50.00114375471799,0.0,0.0,0,0,0
sampled,simpson,uniform,f64,65536,3.0006446838378906,1.1073951721191406,0.3690524166635944,0.03573036193847656,0.09608198996476994,1.000020980834961,25.01683199853519,0.0,0.0,0,0,0
sampled,trapezoid,irregular,f64,65536,3.1467933654785156,3.500202178955078,1.112307600922764,0.08335304260253906,0.022882771561291503,1.0000972747802734,27.4852719328526,0.0,0.0,0,0,0
sampled,simpson,irregular,f64,65536,28.12173080444336,15.249879837036133,0.5422809834530734,1.2500171661376953,0.0022887904200388177,2.000185012817383,12.609936557916528,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,scalar_reference,f64,65536,5.036012649536133,5.133428573608398,1.0193438600836793,0.06669235229492188,0.0428988159926786,2.000019073486328,12.503409353167028,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,optimized,f64,65536,3.1959266662597656,4.714418411254883,1.4751334756914893,0.07146644592285156,0.0400330940243935,1.000051498413086,25.00538798241515,0.0,0.0,0,0,0
sampled,cumulative_simpson,uniform,f64,65536,2.861391067504883,5.142948150634766,1.7973594064230403,0.07145118713378906,0.040041643309041405,1.0000362396240234,25.004243696918028,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,irregular,f64,65536,5.423921585083008,8.285772323608398,1.5276349765815416,0.14287948608398438,0.020024028834601523,3.0000343322753906,13.075615335416135,0.0,0.0,0,0,0
sampled,cumulative_simpson,irregular,f64,65536,28.70914077758789,16.99976921081543,0.5921378609869957,2.2499561309814453,0.0013563632510331673,3.500062942504883,11.287312060243176,0.0,0.0,0,0,0
differentiate,uniform_gradient,scalar_reference,f64,65536,7.055324554443359,1.0836410522460938,0.15359194943960863,0.027812957763671875,0.10286654779865588,0.5001144409179688,50.00724626626596,0.0,0.0,0,0,0
differentiate,uniform_gradient,optimized,f64,65536,1.951986312866211,2.1877479553222656,1.1207813539729705,0.06254005432128906,0.0274482295891915,1.0000839233398438,25.00591228458305,0.0,0.0,0,0,0
sampled,trapezoid,scalar_reference,f32,262144,3.0017356872558594,1.0536956787109375,0.35102880083163146,0.01787567138671875,0.021340162185232606,1.0000190734863281,6.25483980484381,0.0,0.0,0,0,0
sampled,trapezoid,optimized,f32,262144,0.38005828857421875,0.13862228393554688,0.3647395362842517,0.004482269287109375,0.1702127659574468,0.1250762939453125,50.00304989630352,0.0,0.0,0,0,0
sampled,simpson,uniform,f32,262144,3.001537322998047,1.0938682556152344,0.36443599992374515,0.031261444091796875,0.024405125076266018,1.0000152587890625,12.504768298823565,0.0,0.0,0,0,0
sampled,trapezoid,irregular,f32,262144,3.078765869140625,2.8126449584960938,0.9135624721217227,0.0625152587890625,0.0061020258725897,0.5000534057617188,29.101505881634957,0.0,0.0,0,0,0
sampled,simpson,irregular,f32,262144,14.269451141357422,15.25006103515625,1.068720658516392,1.2500152587890625,6.103441120103515e-4,2.0000877380371094,6.9639965592940065,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,scalar_reference,f32,262144,5.090709686279297,5.222320556640625,1.0258531478854611,0.1111297607421875,0.0034326513799258548,2.0000152587890625,6.251394719425366,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,optimized,f32,262144,1.8623428344726562,2.9001312255859375,1.5572488437163305,0.050022125244140625,0.007626019980172348,0.5000419616699219,25.004005096007873,0.0,0.0,0,0,0
sampled,cumulative_simpson,uniform,f32,262144,2.8065948486328125,5.166755676269531,1.8409339270277765,0.08335113525390625,0.004576659038901602,1.0000190734863281,12.50243182312349,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,irregular,f32,262144,5.132175445556641,8.285808563232422,1.6144827181241725,0.14287567138671875,0.0026699417952688632,3.000019073486328,6.597418252284969,0.0,0.0,0,0,0
sampled,cumulative_simpson,irregular,f32,262144,14.505298614501953,17.000030517578125,1.1719876280645485,2.2500038146972656,1.695418132496927e-4,3.500049591064453,5.939726457384441,0.0,0.0,0,0,0
differentiate,uniform_gradient,scalar_reference,f32,262144,1.8002967834472656,0.5470504760742188,0.30386682968277545,0.015644073486328125,0.0243842965130456,0.2500495910644531,50.0,0.0,0.0,0,0,0
differentiate,uniform_gradient,optimized,f32,262144,1.0085983276367188,1.0501899719238281,1.0412370744105477,0.016696929931640625,0.022846698652044778,0.5000495910644531,25.005149330587024,0.0,0.0,0,0,0
sampled,trapezoid,scalar_reference,f64,262144,3.0020065307617188,1.0501251220703125,0.3498077406926418,0.01668548583984375,0.045714285714285714,1.0000190734863281,12.50433913537721,0.0,0.0,0,0,0
sampled,trapezoid,optimized,f64,262144,0.7517166137695312,0.2769737243652344,0.3684549726476469,0.008945465087890625,0.042643923240938165,0.2500457763671875,50.00152559956063,0.0,0.0,0,0,0
sampled,simpson,uniform,f64,262144,3.0018081665039062,1.1072845458984375,0.368872520987259,0.035732269287109375,0.02135155332550443,1.0000152587890625,25.005340494682393,0.0,0.0,0,0,0
sampled,trapezoid,irregular,f64,262144,3.1506195068359375,3.5001258850097656,1.1109325887862689,0.08335113525390625,0.004576659038901602,1.0000381469726562,26.630530146402496,0.0,0.0,0,0,0
sampled,simpson,irregular,f64,262144,28.11713409423828,15.250064849853516,0.5423762179580932,1.2500190734863281,6.103441120103515e-4,2.000110626220703,12.736378946324457,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,scalar_reference,f64,262144,5.1833953857421875,5.222320556640625,1.0075095893717674,0.1111297607421875,0.0034326513799258548,2.0000152587890625,12.52758445085724,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,optimized,f64,262144,3.3819122314453125,4.750102996826172,1.4045612871497088,0.0833587646484375,0.009152480322167308,1.0000267028808594,25.064943486769074,0.0,0.0,0,0,0
sampled,cumulative_simpson,uniform,f64,262144,2.85302734375,5.166755676269531,1.8109730660619545,0.08335113525390625,0.004576659038901602,1.0000190734863281,25.064753251013737,0.0,0.0,0,0,0
sampled,cumulative_trapezoid,irregular,f64,262144,5.487720489501953,8.285808563232422,1.50988166745796,0.14287567138671875,0.0026699417952688632,3.000019073486328,13.242383051662117,0.0,0.0,0,0,0
sampled,cumulative_simpson,irregular,f64,262144,28.271770477294922,17.00002670288086,0.6013074673386158,2.2500076293945312,1.6954152580591565e-4,3.500072479248047,11.288218387985914,0.0,0.0,0,0,0
differentiate,uniform_gradient,scalar_reference,f64,262144,7.085742950439453,1.0501556396484375,0.14820684958424968,0.016689300537109375,0.022857142857142857,0.50006103515625,50.13883803246674,0.0,0.0,0,0,0
differentiate,uniform_gradient,optimized,f64,262144,2.069721221923828,2.1501426696777344,1.0388561739146462,0.05002593994140625,0.007625438462711606,1.0000381469726562,25.064275197021598,0.0,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f32,5,3.106040268456376,5.136424649176327,1.653689007621592,0.06723611958511287,0.18148820326678766,0.200366076876144,0.18270401948842874,0.0,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f32,5,3.2468578401464305,5.136424649176327,1.5819678292242934,0.06723611958511287,0.18148820326678766,0.400366076876144,0.121914050594331,0.0,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f32,8,2.9303658536585364,5.003048780487805,1.7073119980024138,0.06304878048780488,0.19342359767891681,0.7503658536585366,0.03250446936453762,0.0,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f32,8,3.247682926829268,5.003414634146341,1.5406105666328715,0.06304878048780488,0.19342359767891681,1.3754878048780488,0.044330171114460505,2.384185791015625e-7,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f32,16,2.5653021442495128,4.565789473684211,1.7798252279635258,0.06310916179337232,0.19305019305019305,1.1253654970760234,0.06495615459564794,0.0,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f32,16,1.1330409356725146,1.8573343079922027,1.639247311827957,0.021442495126705652,0.5681818181818182,0.06286549707602339,0.3875968992248062,2.384185791015625e-7,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f32,32,2.309216926070039,5.971911478599222,2.5861197409299144,0.5318579766536965,0.022862368541380886,1.031614785992218,0.08250825082508251,2.384185791015625e-7,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f32,32,1.0443822957198443,1.4096546692607004,1.3497496798230295,0.031857976653696496,0.3816793893129771,0.1566147859922179,0.3105590062111801,2.384185791015625e-7,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f32,64,2.2394622093023258,4.800024224806202,2.1433825517875493,0.07873062015503876,0.15384615384615385,1.0159883720930232,0.047687172150691466,4.76837158203125e-7,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f32,64,0.7843992248062015,1.081516472868217,1.378783199505868,0.01623062015503876,0.746268656716418,0.26598837209302323,0.4098360655737705,2.384185791015625e-7,0.0,0,0,0
fixed,gauss_legendre_transcendental,scalar_callback,f32,32,40.6474609375,96.503662109375,2.374162121903755,19.0318603515625,0.1648397462622427,17.7193603515625,0.011711457249736492,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed,f32,8,3.0034150506159287,4.780948896206855,1.5918375634517767,0.05610440297597268,0.21739130434782608,0.6670325649469447,0.09142439202779301,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed_batch,f32,8,3.118673008903525,4.892060007317966,1.5686351192804067,0.05610440297597268,0.21739130434782608,1.5559214538358337,0.09406600297875677,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed,f32,16,2.982792287039297,4.473883329265316,1.4998977128595392,0.05943373199902367,0.2053388090349076,1.05918965096412,0.10369858278603526,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed_batch,f32,16,1.2091774469123748,1.9444715645594337,1.608094469115866,0.030021967293141324,0.4065040650406504,0.2944837686111789,0.16576875259013676,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed,f32,32,3.6291834002677374,4.700012169891688,1.2950605278159686,0.1521236460995497,0.08,2.0306681270536693,0.041951336449718324,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed_batch,f32,32,0.8321771936229767,1.2458318120968723,1.4970751681778298,0.0309115248874285,0.3937007874015748,0.24278933917488135,0.3508771929824561,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed,f32,64,3.983646274984858,4.541490006056935,1.1400334499011708,0.1390672319806178,0.08710801393728224,2.015748031496063,0.078125,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed_batch,f32,64,0.6221683827983041,0.8959418534221684,1.440031152647975,0.015990308903694732,0.7575757575757576,0.30817686250757115,0.5110062893081762,0.0,0.0,0,0,0
fixed,clenshaw_curtis,generic,f32,17,279.7643229166667,677.9019097222222,2.4231177966325204,99.11328125,4.379108150834001e-4,150.33506944444446,0.0051967249084799005,0.0,0.0,0,0,0
weighted,gauss_hermite,generated_rule,f32,16,17202.65234375,11493.3779296875,0.6681166478461374,1648.568115234375,0.2877882158330168,732.089599609375,0.0018341660447176351,0.0,0.0,0,0,0
weighted,gauss_laguerre,generated_rule,f32,16,17382.819580078125,13308.28369140625,0.7655998286180473,1598.505615234375,0.28415512533066156,1679.33447265625,0.001686400459631353,0.0,0.0,0,0,0
weighted,gauss_jacobi,generated_rule,f32,16,17793.215576171875,13453.386474609375,0.7560964268182284,1598.193115234375,0.27834473104163193,1658.51953125,0.0016192434423584663,0.0,0.0,0,0,0
weighted,gauss_hermite,reused_rule,f32,16,2.0123291015625,3.18914794921875,1.5848043676069155,0.06280517578125,0.09718172983479106,2.00018310546875,0.015257392206524062,0.0,0.0,0,0,0
weighted,gauss_laguerre,reused_rule,f32,16,2.0133056640625,3.18914794921875,1.5840356514885103,0.06280517578125,0.09718172983479106,2.00018310546875,0.012205913765219248,0.0,0.0,0,0,0
weighted,gauss_jacobi,reused_rule,f32,16,2.01220703125,3.18914794921875,1.5849005095850521,0.06280517578125,0.09718172983479106,2.00018310546875,0.012205913765219248,0.0,0.0,0,0,0
weighted,gauss_chebyshev_i,fixed,f32,16,31.3250732421875,78.81439208984375,2.5160162110554722,11.81280517578125,0.0010333727737275307,17.06280517578125,0.003934796839285011,0.0,0.0,0,0,0
weighted,gauss_chebyshev_ii,fixed,f32,16,62.486083984375,157.25189208984375,2.516590608065077,23.56280517578125,2.5903179097170595e-4,33.06280517578125,0.002215244202982826,0.0,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f64,5,2.7188529591214157,5.136424649176327,1.8891880974821598,0.06723611958511287,0.18148820326678766,0.200366076876144,0.1218026796589525,0.0,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f64,5,2.743380109823063,5.136424649176327,1.8722978382706166,0.06723611958511287,0.18148820326678766,0.200366076876144,0.18270401948842874,4.440892098500626e-16,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f64,8,2.563780487804878,5.002926829268293,1.9513865766065737,0.06304878048780488,0.19342359767891681,0.6253658536585366,0.078003120124805,4.440892098500626e-16,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f64,8,1.8246341463414635,3.5030487804878048,1.919863654591632,0.06304878048780488,0.19342359767891681,0.12536585365853659,0.19455252918287938,0.0,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f64,16,2.402899610136452,4.503411306042885,1.8741570754956143,0.06310916179337232,0.19305019305019305,1.0629873294346979,0.08022922636103152,4.440892098500626e-16,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f64,16,1.1957846003898636,2.1078216374269005,1.7627101375445746,0.021442495126705652,0.5681818181818182,0.25048732943469787,0.24319066147859922,0.0,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f64,32,2.23784046692607,5.909411478599222,2.6406759400130406,0.5318579766536965,0.022862368541380886,1.031614785992218,0.08250825082508251,4.440892098500626e-16,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f64,32,1.4517266536964981,2.347397859922179,1.6169695954435044,0.031857976653696496,0.3816793893129771,0.5317363813229572,0.228675966155957,4.440892098500626e-16,0.0,0,0,0
fixed,gauss_legendre,scalar_callback,f64,64,2.203972868217054,4.800024224806202,2.177896240932073,0.07873062015503876,0.15384615384615385,1.0159883720930232,0.1430615164520744,1.3322676295501878e-15,0.0,0,0,0
fixed,gauss_legendre,batch_callback,f64,64,1.349563953488372,2.253875968992248,1.6700771854245198,0.01623062015503876,0.746268656716418,0.703609496124031,0.39593733861249786,8.881784197001252e-16,0.0,0,0,0
fixed,gauss_legendre_transcendental,scalar_callback,f64,32,46.0687255859375,103.847412109375,2.254184607639211,19.0943603515625,0.17197179406857135,20.6881103515625,0.01180101134667241,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed,f64,8,2.7543602878399804,4.782046591047688,1.7361732276491166,0.05610440297597268,0.21739130434782608,0.8910842785705574,0.0684369011771147,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed_batch,f64,8,1.8440053665081106,3.447615562873521,1.869634235068457,0.05610440297597268,0.21739130434782608,0.44481034272472253,0.13709898546750754,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed,f64,16,2.817549426409568,4.473883329265316,1.5878632996924675,0.05943373199902367,0.2053388090349076,1.235782279716866,0.07900454276120877,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed_batch,f64,16,1.346595069563095,2.356602391994142,1.7500453144825086,0.030021967293141324,0.4065040650406504,0.4122528679521601,0.20722320899940794,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed,f64,32,3.5859802847754656,4.730436899111598,1.3191474920247064,0.1521236460995497,0.08,2.0306681270536693,0.0719165767709457,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed_batch,f64,32,1.036144578313253,1.670317634173056,1.6120507399577166,0.0309115248874285,0.3937007874015748,0.5762443714250943,0.25343189017951423,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed,f64,64,3.95748031496063,4.556995760145367,1.1514891793443325,0.1390672319806178,0.08710801393728224,2.015748031496063,0.1201923076923077,0.0,0.0,0,0,0
fixed,clenshaw_curtis,precomputed_batch,f64,64,0.8242277407631738,1.6192610539067231,1.9645796590241034,0.015990308903694732,0.7575757575757576,0.8158691701998788,0.267260579064588,0.0,0.0,0,0,0
fixed,clenshaw_curtis,generic,f64,17,284.06640625,654.0125868055555,2.3023228809040335,99.11328125,0.0021895540754170006,166.44618055555554,0.005475994284105014,0.0,0.0,0,0,0
weighted,gauss_hermite,generated_rule,f64,16,39452.7255859375,21737.258544921875,0.5509697486788914,2872.63623046875,0.5258484876788548,1404.676513671875,0.0013209226853523927,0.0,0.0,0,0,0
weighted,gauss_laguerre,generated_rule,f64,16,39315.33349609375,24822.10498046875,0.6313593839613334,2773.57373046875,0.44309443250938907,2876.60595703125,0.0021726984651837377,0.0,0.0,0,0,0
weighted,gauss_jacobi,generated_rule,f64,16,40827.675048828125,25034.517578125,0.6131751942324614,2773.261474609375,0.6512561228577975,2832.85498046875,0.004679669713565432,0.0,0.0,0,0,0
weighted,gauss_hermite,reused_rule,f64,16,2.0267333984375,3.1890869140625,1.5735108112991627,0.06280517578125,0.09718172983479106,2.00018310546875,0.015257392206524062,0.0,0.0,0,0,0
weighted,gauss_laguerre,reused_rule,f64,16,2.0240478515625,3.1890869140625,1.5755985766841565,0.06280517578125,0.09718172983479106,2.00018310546875,0.015257392206524062,0.0,0.0,0,0,0
weighted,gauss_jacobi,reused_rule,f64,16,2.02490234375,3.1890869140625,1.5749336870026525,0.06280517578125,0.09718172983479106,2.00018310546875,0.015257392206524062,0.0,0.0,0,0,0
weighted,gauss_chebyshev_i,fixed,f64,16,30.92730712890625,75.81439208984375,2.4513738546277675,11.81280517578125,0.0010333727737275307,19.06280517578125,0.0038421516048987433,0.0,0.0,0,0,0
weighted,gauss_chebyshev_ii,fixed,f64,16,62.01678466796875,151.25189208984375,2.4388863901866285,23.56280517578125,0.0012951589548585297,37.06280517578125,0.002799565902604749,0.0,0.0,0,0,0
fixed,newton_cotes,optimized,f64,1,4.4345703125,11.51416015625,2.5964545254349263,1.50244140625,0.032499187520311994,0.5029296875,0.3883495145631068,0.04166666666666674,0.0,0,0,0
fixed,newton_cotes,open,f64,1,7.28515625,6.1376953125,0.8424932975871313,0.06494140625,0.7518796992481203,0.50146484375,0.2921129503407984,0.05555555555555558,0.0,0,0,0
fixed,newton_cotes,optimized,f64,2,4.0703125,10.676106770833334,2.6229206653870762,1.0016276041666667,0.032499187520311994,4.3349609375,0.04505519261094841,0.0,0.0,0,0,0
fixed,newton_cotes,open,f64,2,2.3870442708333335,6.008138020833333,2.5169780444565664,0.3349609375,0.09718172983479106,0.3343098958333333,0.19474196689386564,0.0,0.0,0,0,0
fixed,newton_cotes,optimized,f64,3,6.2919921875,14.007080078125,2.2261756945522273,1.251220703125,0.01951219512195122,2.251220703125,0.06506886454831363,0.0,0.0,0,0,0
fixed,newton_cotes,open,f64,3,3.66259765625,5.756103515625,1.5715904546060526,0.251220703125,0.09718172983479106,0.250732421875,0.19474196689386564,3.7599553100638635e-15,0.0,0,0,0
fixed,newton_cotes,optimized,f64,4,3.736328125,9.407421875,2.517825405122844,0.6009765625,0.032499187520311994,0.802734375,0.21897810218978103,7.771561172376096e-15,0.0,0,0,0
fixed,newton_cotes,open,f64,4,2.986328125,4.905078125,1.6425114453891432,0.0509765625,0.3831417624521073,0.2005859375,0.19474196689386564,1.6283271027835628e-14,0.0,0,0,0
fixed,newton_cotes,optimized,f64,5,5.0029296875,9.33935546875,1.8667772789381223,0.5008138020833334,0.032499187520311994,1.33544921875,0.10968921389396709,2.90878432451791e-14,0.0,0,0,0
fixed,newton_cotes,open,f64,5,2.7360026041666665,4.754557291666667,1.7377751338488994,0.04248046875,0.3831417624521073,0.333984375,0.1949317738791423,4.094079572712958e-13,0.0,0,0,0
fixed,newton_cotes,optimized,f64,6,5.042689732142857,9.290736607142858,1.842416864936646,0.4292689732142857,0.032499187520311994,1.7159598214285714,0.06504065040650407,4.3431924723336124e-13,0.0,0,0,0
fixed,newton_cotes,open,f64,6,2.0672433035714284,4.575334821428571,2.213254150357673,0.07212611607142858,0.19342359767891681,0.28627232142857145,0.1949317738791423,8.530953721219703e-13,0.0,0,0,0
